ID,Accession,Target,TargetID,Experiment,Literature,Tissue
hsa-mir-133a-3p,MIMAT0000427,NUDT16,131870,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,NCOA6,23054,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CALM1,801,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PAPSS2,9060,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,RASSF9,9182,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SCAMP5,192683,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,OPA1,4976,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,ZNF277,11179,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,FICD,11153,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PRMT6,55170,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,MAP3K3,4215,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,DCLRE1A,9937,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CSAG1,158511,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,FANK1,92565,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CARD16,114769,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PRRC2A,7916,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PRRC2A,7916,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PRRC2A,7916,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PRRC2A,7916,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PRRC2A,7916,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PRRC2A,7916,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PRRC2A,7916,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,MALRD1,340895,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TRIQK,286144,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,VIT,5212,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SAMD9,54809,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,EXOC3L4,91828,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,DIO2,1734,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SACM1L,22908,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TSN,7247,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CFAP45,25790,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,NCKIPSD,51517,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,KLRK1,22914,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,IRF9,10379,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,IRF9,10379,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,DDX3X,1654,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PSG7,5676,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,ERCC6,2074,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,COX6A1P2,285849,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TRIM26,7726,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TRIM26,7726,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TRIM26,7726,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TRIM26,7726,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TRIM26,7726,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TRIM26,7726,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TRIM26,7726,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TRIM26,7726,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,HLA-B,3106,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,HLA-B,3106,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,HLA-B,3106,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,HLA-B,3106,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,HLA-B,3106,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,HLA-B,3106,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,RGL2,5863,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,RGL2,5863,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,RGL2,5863,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,RGL2,5863,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,RGL2,5863,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,NME1,4830,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PWP2,5822,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PSMB9,5698,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PSMB9,5698,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PSMB9,5698,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PSMB9,5698,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PSMB9,5698,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PSMB9,5698,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PSMB9,5698,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PSMB9,5698,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,PSG4,5672,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CFB,629,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CFB,629,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CFB,629,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CFB,629,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CFB,629,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CFB,629,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CFB,629,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,ETV5,2119,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,UBE2V1,7335,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TMEM158,25907,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,ANKHD1-EIF4EBP3,404734,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SOGA3,387104,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SOGA3,387104,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,MTRNR2L8,100463486,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SMIM6,100130933,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,RBM15B,29890,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,RNF115,27246,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,TXNIP,10628,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,SRGAP2,23380,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,EGLN2,112398,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,NBPF10,100132406,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CCL5,6352,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CCL5,6352,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,CD24,100133941,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,UHRF1,29128,Microarrays,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,DACH1,1602,HITS-CLIP,tarbase,Unspecified
hsa-mir-133a-3p,MIMAT0000427,MARCKS,4082,HITS-CLIP,tarbase,Unspecified
